

                         Increment number   1
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.
              7      0.15E-02  0.38E+01  0.28E-04  0.97E+00
              8      0.15E-02  0.38E+01  0.28E-04  0.97E+00
              9      0.15E-02  0.38E+01  0.28E-04  0.97E+00
             10      0.15E-02  0.38E+01  0.28E-04  0.97E+00
             11      0.15E-02  0.38E+01  0.27E-04  0.97E+00
             12      0.15E-02  0.38E+01  0.27E-04  0.97E+00
             13      0.15E-02  0.38E+01  0.27E-04  0.97E+00
             14      0.15E-02  0.37E+01  0.27E-04  0.97E+00
             15      0.15E-02  0.37E+01  0.27E-04  0.97E+00
             16      0.15E-02  0.37E+01  0.26E-04  0.97E+00
             17      0.15E-02  0.37E+01  0.26E-04  0.97E+00
             18      0.15E-02  0.37E+01  0.26E-04  0.97E+00
             19      0.15E-02  0.37E+01  0.26E-04  0.97E+00
             20      0.15E-02  0.37E+01  0.26E-04  0.97E+00

     Power:  0.14466E+08


                         Increment number 408
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.20E-02  0.11E+02  0.37E-04  0.96E+00
              2      0.20E-02  0.45E+01  0.26E-04  0.96E+00
              3      0.20E-02  0.44E+01  0.24E-04  0.96E+00
              4      0.20E-02  0.44E+01  0.24E-04  0.96E+00
              5      0.19E-02  0.44E+01  0.24E-04  0.96E+00
              6      0.19E-02  0.44E+01  0.24E-04  0.96E+00
              7      0.19E-02  0.43E+01  0.23E-04  0.96E+00
              8      0.19E-02  0.43E+01  0.23E-04  0.96E+00
              9      0.19E-02  0.43E+01  0.23E-04  0.96E+00
             10      0.19E-02  0.43E+01  0.23E-04  0.96E+00
             11      0.19E-02  0.43E+01  0.23E-04  0.96E+00
             12      0.19E-02  0.43E+01  0.22E-04  0.96E+00
             13      0.19E-02  0.43E+01  0.22E-04  0.96E+00
             14      0.19E-02  0.42E+01  0.22E-04  0.96E+00
             15      0.19E-02  0.42E+01  0.22E-04  0.96E+00
             16      0.19E-02  0.42E+01  0.22E-04  0.96E+00
             17      0.19E-02  0.42E+01  0.22E-04  0.96E+00
             18      0.19E-02  0.42E+01  0.21E-04  0.96E+00
             19      0.19E-02  0.42E+01  0.21E-04  0.96E+00
             20      0.19E-02  0.41E+01  0.21E-04  0.96E+00

     Power:  0.14474E+08


                         Increment number 409
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.23E-02  0.11E+02  0.32E-04  0.96E+00
              2      0.23E-02  0.49E+01  0.22E-04  0.96E+00
              3      0.23E-02  0.48E+01  0.20E-04  0.96E+00
              4      0.23E-02  0.48E+01  0.20E-04  0.96E+00
              5      0.23E-02  0.48E+01  0.20E-04  0.96E+00
              6      0.23E-02  0.47E+01  0.19E-04  0.96E+00
              7      0.23E-02  0.47E+01  0.19E-04  0.96E+00
              8      0.22E-02  0.47E+01  0.19E-04  0.96E+00
              9      0.22E-02  0.47E+01  0.19E-04  0.96E+00
             10      0.22E-02  0.47E+01  0.19E-04  0.96E+00
             11      0.22E-02  0.46E+01  0.19E-04  0.96E+00
             12      0.22E-02  0.46E+01  0.19E-04  0.96E+00
             13      0.22E-02  0.46E+01  0.19E-04  0.96E+00
             14      0.22E-02  0.46E+01  0.20E-04  0.96E+00
             15      0.22E-02  0.46E+01  0.20E-04  0.96E+00
             16      0.22E-02  0.45E+01  0.20E-04  0.96E+00
             17      0.22E-02  0.45E+01  0.20E-04  0.96E+00
             18      0.22E-02  0.45E+01  0.20E-04  0.96E+00
             19      0.22E-02  0.45E+01  0.20E-04  0.96E+00
             20      0.21E-02  0.45E+01  0.20E-04  0.96E+00

     Power:  0.14482E+08


                         Increment number 410
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.24E-02  0.12E+02  0.30E-04  0.95E+00
              2      0.24E-02  0.50E+01  0.22E-04  0.95E+00
              3      0.24E-02  0.49E+01  0.20E-04  0.95E+00
              4      0.24E-02  0.49E+01  0.20E-04  0.95E+00
              5      0.24E-02  0.48E+01  0.21E-04  0.95E+00
              6      0.24E-02  0.48E+01  0.21E-04  0.95E+00
              7      0.24E-02  0.48E+01  0.21E-04  0.95E+00
              8      0.23E-02  0.48E+01  0.21E-04  0.96E+00
              9      0.23E-02  0.47E+01  0.21E-04  0.96E+00
             10      0.23E-02  0.47E+01  0.21E-04  0.96E+00
             11      0.23E-02  0.47E+01  0.21E-04  0.96E+00
             12      0.23E-02  0.47E+01  0.21E-04  0.96E+00
             13      0.23E-02  0.46E+01  0.21E-04  0.96E+00
             14      0.23E-02  0.46E+01  0.21E-04  0.96E+00
             15      0.23E-02  0.46E+01  0.22E-04  0.96E+00
             16      0.23E-02  0.46E+01  0.22E-04  0.96E+00
             17      0.22E-02  0.45E+01  0.22E-04  0.96E+00
             18      0.22E-02  0.45E+01  0.22E-04  0.96E+00
             19      0.22E-02  0.45E+01  0.22E-04  0.96E+00
             20      0.22E-02  0.45E+01  0.22E-04  0.96E+00

     Power:  0.14490E+08


                         Increment number 411
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.23E-02  0.12E+02  0.33E-04  0.96E+00
              2      0.23E-02  0.46E+01  0.24E-04  0.96E+00
              3      0.23E-02  0.46E+01  0.22E-04  0.96E+00
              4      0.23E-02  0.45E+01  0.23E-04  0.96E+00
              5      0.22E-02  0.45E+01  0.23E-04  0.96E+00
              6      0.22E-02  0.45E+01  0.23E-04  0.96E+00
              7      0.22E-02  0.45E+01  0.23E-04  0.96E+00
              8      0.22E-02  0.44E+01  0.23E-04  0.96E+00
              9      0.22E-02  0.44E+01  0.23E-04  0.96E+00
             10      0.22E-02  0.44E+01  0.24E-04  0.96E+00
             11      0.22E-02  0.43E+01  0.24E-04  0.96E+00
             12      0.21E-02  0.43E+01  0.24E-04  0.96E+00
             13      0.21E-02  0.43E+01  0.25E-04  0.96E+00
             14      0.21E-02  0.42E+01  0.25E-04  0.96E+00
             15      0.21E-02  0.42E+01  0.25E-04  0.96E+00
             16      0.21E-02  0.42E+01  0.26E-04  0.96E+00
             17      0.21E-02  0.42E+01  0.26E-04  0.96E+00
             18      0.21E-02  0.41E+01  0.27E-04  0.96E+00
             19      0.20E-02  0.41E+01  0.27E-04  0.96E+00
             20      0.20E-02  0.41E+01  0.27E-04  0.96E+00

     Power:  0.14499E+08


                         Increment number 412
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.19E-02  0.12E+02  0.38E-04  0.96E+00
              2      0.19E-02  0.39E+01  0.29E-04  0.96E+00
              3      0.19E-02  0.39E+01  0.28E-04  0.96E+00
              4      0.19E-02  0.39E+01  0.28E-04  0.96E+00
              5      0.19E-02  0.38E+01  0.28E-04  0.96E+00
              6      0.19E-02  0.38E+01  0.29E-04  0.96E+00
              7      0.18E-02  0.38E+01  0.29E-04  0.96E+00
              8      0.18E-02  0.37E+01  0.29E-04  0.96E+00
              9      0.18E-02  0.37E+01  0.29E-04  0.96E+00
             10      0.18E-02  0.37E+01  0.30E-04  0.97E+00
             11      0.18E-02  0.36E+01  0.30E-04  0.97E+00
             12      0.18E-02  0.36E+01  0.30E-04  0.97E+00
             13      0.18E-02  0.36E+01  0.30E-04  0.97E+00
             14      0.17E-02  0.36E+01  0.31E-04  0.97E+00
             15      0.17E-02  0.35E+01  0.31E-04  0.97E+00
             16      0.17E-02  0.35E+01  0.31E-04  0.97E+00
             17      0.17E-02  0.35E+01  0.31E-04  0.97E+00
             18      0.17E-02  0.34E+01  0.32E-04  0.97E+00
             19      0.17E-02  0.34E+01  0.32E-04  0.97E+00
             20      0.16E-02  0.34E+01  0.32E-04  0.97E+00

     Power:  0.14507E+08


                         Increment number 413
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.14E-02  0.12E+02  0.44E-04  0.97E+00
              2      0.14E-02  0.30E+01  0.34E-04  0.97E+00
              3      0.14E-02  0.30E+01  0.33E-04  0.97E+00
              4      0.14E-02  0.30E+01  0.33E-04  0.97E+00
              5      0.14E-02  0.30E+01  0.33E-04  0.97E+00
              6      0.13E-02  0.29E+01  0.33E-04  0.97E+00
              7      0.13E-02  0.29E+01  0.33E-04  0.97E+00
              8      0.13E-02  0.29E+01  0.33E-04  0.97E+00
              9      0.13E-02  0.28E+01  0.34E-04  0.97E+00
             10      0.13E-02  0.28E+01  0.34E-04  0.98E+00
             11      0.13E-02  0.28E+01  0.34E-04  0.98E+00
             12      0.12E-02  0.27E+01  0.34E-04  0.98E+00
             13      0.12E-02  0.27E+01  0.34E-04  0.98E+00
             14      0.12E-02  0.27E+01  0.34E-04  0.98E+00
             15      0.12E-02  0.27E+01  0.35E-04  0.98E+00
             16      0.12E-02  0.26E+01  0.35E-04  0.98E+00
             17      0.12E-02  0.26E+01  0.35E-04  0.98E+00
             18      0.12E-02  0.26E+01  0.35E-04  0.98E+00
             19      0.12E-02  0.25E+01  0.35E-04  0.98E+00
             20      0.11E-02  0.25E+01  0.35E-04  0.98E+00

     Power:  0.14515E+08


                         Increment number 414
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.91E-03  0.12E+02  0.48E-04  0.98E+00

     Power:  0.14524E+08


                         Increment number 415
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.10E-02  0.19E+02  0.40E-04  0.98E+00
              2      0.10E-02  0.29E+01  0.38E-04  0.98E+00
              3      0.10E-02  0.28E+01  0.35E-04  0.98E+00

     Power:  0.14532E+08


                         Increment number 416
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.13E-02  0.75E+01  0.37E-04  0.97E+00
              2      0.13E-02  0.37E+01  0.35E-04  0.97E+00
              3      0.13E-02  0.36E+01  0.34E-04  0.97E+00
              4      0.13E-02  0.36E+01  0.34E-04  0.97E+00
              5      0.13E-02  0.36E+01  0.33E-04  0.97E+00
              6      0.13E-02  0.36E+01  0.33E-04  0.97E+00
              7      0.13E-02  0.36E+01  0.33E-04  0.97E+00
              8      0.13E-02  0.35E+01  0.33E-04  0.97E+00
              9      0.13E-02  0.35E+01  0.32E-04  0.97E+00
             10      0.13E-02  0.35E+01  0.32E-04  0.98E+00
             11      0.13E-02  0.35E+01  0.32E-04  0.98E+00
             12      0.13E-02  0.35E+01  0.32E-04  0.98E+00
             13      0.13E-02  0.34E+01  0.32E-04  0.98E+00
             14      0.13E-02  0.34E+01  0.31E-04  0.98E+00
             15      0.13E-02  0.34E+01  0.31E-04  0.98E+00
             16      0.13E-02  0.34E+01  0.31E-04  0.98E+00
             17      0.13E-02  0.34E+01  0.31E-04  0.98E+00
             18      0.12E-02  0.33E+01  0.31E-04  0.98E+00
             19      0.12E-02  0.33E+01  0.31E-04  0.98E+00
             20      0.12E-02  0.33E+01  0.30E-04  0.98E+00

     Power:  0.14541E+08


                         Increment number 417
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.17E-02  0.11E+02  0.39E-04  0.97E+00
              2      0.17E-02  0.42E+01  0.31E-04  0.97E+00
              3      0.17E-02  0.41E+01  0.29E-04  0.97E+00
              4      0.17E-02  0.41E+01  0.29E-04  0.97E+00
              5      0.17E-02  0.41E+01  0.29E-04  0.97E+00
              6      0.17E-02  0.41E+01  0.29E-04  0.97E+00
              7      0.17E-02  0.40E+01  0.28E-04  0.97E+00
              8      0.17E-02  0.40E+01  0.28E-04  0.97E+00
              9      0.17E-02  0.40E+01  0.28E-04  0.97E+00
             10      0.17E-02  0.40E+01  0.28E-04  0.97E+00
             11      0.16E-02  0.40E+01  0.28E-04  0.97E+00
             12      0.16E-02  0.40E+01  0.27E-04  0.97E+00
             13      0.16E-02  0.39E+01  0.27E-04  0.97E+00
             14      0.16E-02  0.39E+01  0.27E-04  0.97E+00
             15      0.16E-02  0.39E+01  0.27E-04  0.97E+00
             16      0.16E-02  0.39E+01  0.26E-04  0.97E+00
             17      0.16E-02  0.39E+01  0.26E-04  0.97E+00
             18      0.16E-02  0.39E+01  0.26E-04  0.97E+00
             19      0.16E-02  0.39E+01  0.26E-04  0.97E+00
             20      0.16E-02  0.38E+01  0.26E-04  0.97E+00

     Power:  0.14549E+08


                         Increment number 418
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.21E-02  0.11E+02  0.37E-04  0.96E+00
              2      0.21E-02  0.47E+01  0.26E-04  0.96E+00
              3      0.21E-02  0.46E+01  0.24E-04  0.96E+00
              4      0.21E-02  0.46E+01  0.24E-04  0.96E+00
              5      0.21E-02  0.46E+01  0.24E-04  0.96E+00
              6      0.21E-02  0.46E+01  0.23E-04  0.96E+00
              7      0.21E-02  0.46E+01  0.23E-04  0.96E+00
              8      0.21E-02  0.46E+01  0.23E-04  0.96E+00
              9      0.21E-02  0.45E+01  0.23E-04  0.96E+00
             10      0.21E-02  0.45E+01  0.23E-04  0.96E+00
             11      0.20E-02  0.45E+01  0.22E-04  0.96E+00
             12      0.20E-02  0.45E+01  0.22E-04  0.96E+00
             13      0.20E-02  0.45E+01  0.22E-04  0.96E+00
             14      0.20E-02  0.44E+01  0.22E-04  0.96E+00
             15      0.20E-02  0.44E+01  0.22E-04  0.96E+00
             16      0.20E-02  0.44E+01  0.21E-04  0.96E+00
             17      0.20E-02  0.44E+01  0.21E-04  0.96E+00
             18      0.20E-02  0.44E+01  0.21E-04  0.96E+00
             19      0.20E-02  0.44E+01  0.21E-04  0.96E+00
             20      0.20E-02  0.44E+01  0.21E-04  0.96E+00

     Power:  0.14557E+08


                         Increment number 419
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.24E-02  0.12E+02  0.32E-04  0.95E+00
              2      0.24E-02  0.51E+01  0.21E-04  0.95E+00
              3      0.24E-02  0.50E+01  0.20E-04  0.95E+00
              4      0.24E-02  0.50E+01  0.20E-04  0.95E+00
              5      0.24E-02  0.50E+01  0.19E-04  0.95E+00
              6      0.24E-02  0.49E+01  0.19E-04  0.95E+00
              7      0.24E-02  0.49E+01  0.19E-04  0.96E+00
              8      0.23E-02  0.49E+01  0.19E-04  0.96E+00
              9      0.23E-02  0.49E+01  0.19E-04  0.96E+00
             10      0.23E-02  0.49E+01  0.19E-04  0.96E+00
             11      0.23E-02  0.48E+01  0.19E-04  0.96E+00
             12      0.23E-02  0.48E+01  0.20E-04  0.96E+00
             13      0.23E-02  0.48E+01  0.20E-04  0.96E+00
             14      0.23E-02  0.48E+01  0.20E-04  0.96E+00
             15      0.23E-02  0.48E+01  0.20E-04  0.96E+00
             16      0.23E-02  0.47E+01  0.20E-04  0.96E+00
             17      0.23E-02  0.47E+01  0.20E-04  0.96E+00
             18      0.23E-02  0.47E+01  0.20E-04  0.96E+00
             19      0.22E-02  0.47E+01  0.21E-04  0.96E+00
             20      0.22E-02  0.46E+01  0.21E-04  0.96E+00

     Power:  0.14566E+08


                         Increment number 420
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.25E-02  0.12E+02  0.30E-04  0.95E+00
              2      0.25E-02  0.51E+01  0.22E-04  0.95E+00
              3      0.25E-02  0.50E+01  0.21E-04  0.95E+00
              4      0.25E-02  0.50E+01  0.21E-04  0.95E+00
              5      0.25E-02  0.50E+01  0.21E-04  0.95E+00
              6      0.24E-02  0.49E+01  0.21E-04  0.95E+00
              7      0.24E-02  0.49E+01  0.21E-04  0.95E+00
              8      0.24E-02  0.49E+01  0.21E-04  0.95E+00
              9      0.24E-02  0.49E+01  0.21E-04  0.95E+00
             10      0.24E-02  0.49E+01  0.21E-04  0.95E+00
             11      0.24E-02  0.48E+01  0.21E-04  0.95E+00
             12      0.24E-02  0.48E+01  0.22E-04  0.95E+00
             13      0.23E-02  0.48E+01  0.22E-04  0.96E+00
             14      0.23E-02  0.48E+01  0.22E-04  0.96E+00
             15      0.23E-02  0.47E+01  0.22E-04  0.96E+00
             16      0.23E-02  0.47E+01  0.22E-04  0.96E+00
             17      0.23E-02  0.47E+01  0.22E-04  0.96E+00
             18      0.23E-02  0.46E+01  0.22E-04  0.96E+00
             19      0.23E-02  0.46E+01  0.23E-04  0.96E+00
             20      0.23E-02  0.46E+01  0.23E-04  0.96E+00

     Power:  0.14574E+08


                         Increment number 421
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.23E-02  0.12E+02  0.34E-04  0.96E+00
              2      0.23E-02  0.47E+01  0.24E-04  0.96E+00
              3      0.23E-02  0.47E+01  0.23E-04  0.96E+00
              4      0.23E-02  0.46E+01  0.23E-04  0.96E+00
              5      0.23E-02  0.46E+01  0.24E-04  0.96E+00
              6      0.23E-02  0.46E+01  0.24E-04  0.96E+00
              7      0.22E-02  0.45E+01  0.24E-04  0.96E+00
              8      0.22E-02  0.45E+01  0.24E-04  0.96E+00
              9      0.22E-02  0.45E+01  0.25E-04  0.96E+00
             10      0.22E-02  0.44E+01  0.25E-04  0.96E+00
             11      0.22E-02  0.44E+01  0.25E-04  0.96E+00
             12      0.22E-02  0.44E+01  0.26E-04  0.96E+00
             13      0.22E-02  0.43E+01  0.26E-04  0.96E+00
             14      0.21E-02  0.43E+01  0.26E-04  0.96E+00
             15      0.21E-02  0.43E+01  0.27E-04  0.96E+00
             16      0.21E-02  0.43E+01  0.27E-04  0.96E+00
             17      0.21E-02  0.42E+01  0.27E-04  0.96E+00
             18      0.21E-02  0.42E+01  0.28E-04  0.96E+00
             19      0.21E-02  0.42E+01  0.28E-04  0.96E+00
             20      0.20E-02  0.41E+01  0.28E-04  0.96E+00

     Power:  0.14582E+08


                         Increment number 422
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.
