

                         Increment number   1
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.
                         Increment number 406
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.34E-03  0.18E+01  0.61E-04  0.99E+00

     Power:  0.82710E+07


                         Increment number 407
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.34E-03  0.14E+01  0.60E-04  0.99E+00

     Power:  0.82747E+07


                         Increment number 408
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.34E-03  0.13E+01  0.59E-04  0.99E+00

     Power:  0.82785E+07


                         Increment number 409
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.34E-03  0.13E+01  0.59E-04  0.99E+00

     Power:  0.82822E+07


                         Increment number 410
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.34E-03  0.15E+01  0.59E-04  0.99E+00

     Power:  0.82859E+07


                         Increment number 411
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.34E-03  0.19E+01  0.60E-04  0.99E+00

     Power:  0.82896E+07


                         Increment number 412
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.34E-03  0.18E+01  0.61E-04  0.99E+00

     Power:  0.82933E+07


                         Increment number 413
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.34E-03  0.14E+01  0.60E-04  0.99E+00

     Power:  0.82970E+07


                         Increment number 414
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.34E-03  0.13E+01  0.59E-04  0.99E+00

     Power:  0.83008E+07


                         Increment number 415
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.34E-03  0.13E+01  0.59E-04  0.99E+00

     Power:  0.83045E+07


                         Increment number 416
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.34E-03  0.15E+01  0.59E-04  0.99E+00

     Power:  0.83082E+07


                         Increment number 417
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.34E-03  0.19E+01  0.60E-04  0.99E+00

     Power:  0.83119E+07


                         Increment number 418
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.35E-03  0.18E+01  0.61E-04  0.99E+00

     Power:  0.83156E+07


                         Increment number 419
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.35E-03  0.14E+01  0.60E-04  0.99E+00

     Power:  0.83193E+07


                         Increment number 420
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.35E-03  0.13E+01  0.58E-04  0.99E+00

     Power:  0.83230E+07


                         Increment number 421
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.36E-03  0.13E+01  0.58E-04  0.99E+00

     Power:  0.83267E+07


                         Increment number 422
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.36E-03  0.15E+01  0.59E-04  0.99E+00

     Power:  0.83305E+07


                         Increment number 423
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.37E-03  0.19E+01  0.59E-04  0.99E+00

     Power:  0.83342E+07


                         Increment number 424
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.37E-03  0.18E+01  0.60E-04  0.99E+00

     Power:  0.83379E+07


                         Increment number 425
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.38E-03  0.14E+01  0.60E-04  0.99E+00

     Power:  0.83416E+07


                         Increment number 426
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.39E-03  0.13E+01  0.58E-04  0.99E+00

     Power:  0.83453E+07


                         Increment number 427
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.39E-03  0.13E+01  0.58E-04  0.99E+00

     Power:  0.83490E+07


                         Increment number 428
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.40E-03  0.15E+01  0.58E-04  0.99E+00

     Power:  0.83527E+07


                         Increment number 429
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.41E-03  0.19E+01  0.59E-04  0.99E+00

     Power:  0.83564E+07


                         Increment number 430
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.41E-03  0.18E+01  0.60E-04  0.99E+00

     Power:  0.83601E+07


                         Increment number 431
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.42E-03  0.14E+01  0.59E-04  0.99E+00

     Power:  0.83638E+07


                         Increment number 432
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.43E-03  0.13E+01  0.58E-04  0.99E+00

     Power:  0.83676E+07


                         Increment number 433
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.44E-03  0.13E+01  0.58E-04  0.99E+00

     Power:  0.83713E+07


                         Increment number 434
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.45E-03  0.15E+01  0.58E-04  0.99E+00

     Power:  0.83750E+07


                         Increment number 435
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.45E-03  0.19E+01  0.59E-04  0.99E+00

     Power:  0.83787E+07


                         Increment number 436
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.46E-03  0.18E+01  0.60E-04  0.99E+00

     Power:  0.83824E+07


                         Increment number 437
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.47E-03  0.14E+01  0.59E-04  0.99E+00

     Power:  0.83861E+07


                         Increment number 438
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.48E-03  0.13E+01  0.58E-04  0.99E+00

     Power:  0.83898E+07


                         Increment number 439
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.49E-03  0.14E+01  0.58E-04  0.99E+00

     Power:  0.83935E+07


                         Increment number 440
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.49E-03  0.15E+01  0.58E-04  0.99E+00

     Power:  0.83972E+07


                         Increment number 441
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.50E-03  0.19E+01  0.59E-04  0.99E+00

     Power:  0.84009E+07


                         Increment number 442
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.51E-03  0.18E+01  0.60E-04  0.99E+00

     Power:  0.84046E+07


                         Increment number 443
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.52E-03  0.14E+01  0.59E-04  0.99E+00

     Power:  0.84083E+07


                         Increment number 444
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.53E-03  0.14E+01  0.58E-04  0.99E+00

     Power:  0.84120E+07


                         Increment number 445
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.54E-03  0.14E+01  0.58E-04  0.99E+00

     Power:  0.84157E+07


                         Increment number 446
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.54E-03  0.15E+01  0.58E-04  0.99E+00

     Power:  0.84194E+07


                         Increment number 447
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.55E-03  0.19E+01  0.59E-04  0.99E+00

     Power:  0.84231E+07


                         Increment number 448
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.56E-03  0.19E+01  0.59E-04  0.99E+00

     Power:  0.84268E+07


                         Increment number 449
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.57E-03  0.15E+01  0.59E-04  0.99E+00

     Power:  0.84305E+07


                         Increment number 450
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.57E-03  0.14E+01  0.57E-04  0.99E+00

     Power:  0.84342E+07


                         Increment number 451
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.58E-03  0.14E+01  0.57E-04  0.99E+00

     Power:  0.84379E+07


                         Increment number 452
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.59E-03  0.15E+01  0.58E-04  0.99E+00

     Power:  0.84416E+07


                         Increment number 453
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.60E-03  0.19E+01  0.58E-04  0.99E+00

     Power:  0.84453E+07


                         Increment number 454
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.61E-03  0.19E+01  0.59E-04  0.99E+00

     Power:  0.84490E+07


                         Increment number 455
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.61E-03  0.15E+01  0.59E-04  0.99E+00

     Power:  0.84527E+07


                         Increment number 456
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.62E-03  0.14E+01  0.57E-04  0.99E+00

     Power:  0.84564E+07


                         Increment number 457
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.63E-03  0.14E+01  0.57E-04  0.99E+00

     Power:  0.84601E+07


                         Increment number 458
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.63E-03  0.15E+01  0.58E-04  0.99E+00

     Power:  0.84638E+07


                         Increment number 459
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.64E-03  0.19E+01  0.58E-04  0.99E+00

     Power:  0.84675E+07


                         Increment number 460
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.65E-03  0.19E+01  0.59E-04  0.99E+00

     Power:  0.84712E+07


                         Increment number 461
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.66E-03  0.15E+01  0.59E-04  0.99E+00

     Power:  0.84749E+07


                         Increment number 462
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.66E-03  0.14E+01  0.57E-04  0.99E+00

     Power:  0.84786E+07


                         Increment number 463
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.67E-03  0.14E+01  0.57E-04  0.99E+00

     Power:  0.84823E+07


                         Increment number 464
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.68E-03  0.15E+01  0.58E-04  0.99E+00

     Power:  0.84860E+07


                         Increment number 465
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.68E-03  0.19E+01  0.58E-04  0.99E+00

     Power:  0.84897E+07


                         Increment number 466
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.69E-03  0.19E+01  0.59E-04  0.99E+00

     Power:  0.84934E+07


                         Increment number 467
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.70E-03  0.16E+01  0.58E-04  0.99E+00

     Power:  0.84971E+07


                         Increment number 468
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.70E-03  0.14E+01  0.57E-04  0.99E+00

     Power:  0.85008E+07


                         Increment number 469
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.71E-03  0.14E+01  0.57E-04  0.99E+00

     Power:  0.85045E+07


                         Increment number 470
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.72E-03  0.15E+01  0.57E-04  0.99E+00

     Power:  0.85082E+07


                         Increment number 471
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.72E-03  0.19E+01  0.58E-04  0.99E+00

     Power:  0.85119E+07


                         Increment number 472
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.73E-03  0.19E+01  0.59E-04  0.99E+00

     Power:  0.85156E+07


                         Increment number 473
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.74E-03  0.16E+01  0.58E-04  0.99E+00

     Power:  0.85193E+07


                         Increment number 474
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.74E-03  0.14E+01  0.57E-04  0.99E+00

     Power:  0.85230E+07


                         Increment number 475
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.75E-03  0.15E+01  0.57E-04  0.99E+00

     Power:  0.85267E+07


                         Increment number 476
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.75E-03  0.15E+01  0.57E-04  0.99E+00

     Power:  0.85304E+07


                         Increment number 477
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.76E-03  0.19E+01  0.58E-04  0.99E+00

     Power:  0.85341E+07


                         Increment number 478
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.77E-03  0.19E+01  0.59E-04  0.98E+00

     Power:  0.85378E+07


                         Increment number 479
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.77E-03  0.16E+01  0.58E-04  0.98E+00

     Power:  0.85414E+07


                         Increment number 480
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.78E-03  0.14E+01  0.57E-04  0.98E+00

     Power:  0.85451E+07


                         Increment number 481
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.78E-03  0.15E+01  0.57E-04  0.98E+00

     Power:  0.85488E+07


                         Increment number 482
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.79E-03  0.15E+01  0.57E-04  0.98E+00

     Power:  0.85525E+07


                         Increment number 483
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.80E-03  0.19E+01  0.58E-04  0.98E+00

     Power:  0.85562E+07


                         Increment number 484
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.80E-03  0.20E+01  0.59E-04  0.98E+00

     Power:  0.85599E+07


                         Increment number 485
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.81E-03  0.16E+01  0.58E-04  0.98E+00

     Power:  0.85636E+07


                         Increment number 486
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.81E-03  0.15E+01  0.57E-04  0.98E+00

     Power:  0.85673E+07


                         Increment number 487
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.82E-03  0.15E+01  0.57E-04  0.98E+00

     Power:  0.85710E+07


                         Increment number 488
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.82E-03  0.15E+01  0.57E-04  0.98E+00

     Power:  0.85747E+07


                         Increment number 489
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.83E-03  0.19E+01  0.58E-04  0.98E+00

     Power:  0.85784E+07


                         Increment number 490
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.83E-03  0.20E+01  0.58E-04  0.98E+00

     Power:  0.85821E+07


                         Increment number 491
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.84E-03  0.17E+01  0.58E-04  0.98E+00

     Power:  0.85858E+07


                         Increment number 492
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.84E-03  0.15E+01  0.57E-04  0.98E+00

     Power:  0.85894E+07


                         Increment number 493
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.85E-03  0.15E+01  0.57E-04  0.98E+00

     Power:  0.85931E+07


                         Increment number 494
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.85E-03  0.16E+01  0.57E-04  0.98E+00

     Power:  0.85968E+07


                         Increment number 495
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.86E-03  0.19E+01  0.58E-04  0.98E+00

     Power:  0.86005E+07


                         Increment number 496
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.86E-03  0.20E+01  0.58E-04  0.98E+00

     Power:  0.86042E+07


                         Increment number 497
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.87E-03  0.17E+01  0.58E-04  0.98E+00

     Power:  0.86079E+07


                         Increment number 498
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.87E-03  0.15E+01  0.57E-04  0.98E+00

     Power:  0.86116E+07


                         Increment number 499
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.88E-03  0.15E+01  0.57E-04  0.98E+00

     Power:  0.86153E+07


                         Increment number 500
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.88E-03  0.16E+01  0.57E-04  0.98E+00

     Power:  0.86190E+07
