

                         Increment number   1
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.
              9      0.25E-02  0.27E-01  0.17E-03  0.95E+00
             10      0.25E-02  0.27E-01  0.17E-03  0.95E+00
             11      0.25E-02  0.27E-01  0.17E-03  0.95E+00
             12      0.25E-02  0.27E-01  0.17E-03  0.95E+00
             13      0.25E-02  0.27E-01  0.17E-03  0.95E+00
             14      0.25E-02  0.27E-01  0.17E-03  0.95E+00
             15      0.25E-02  0.26E-01  0.17E-03  0.95E+00
             16      0.25E-02  0.26E-01  0.17E-03  0.95E+00
             17      0.24E-02  0.26E-01  0.17E-03  0.95E+00
             18      0.24E-02  0.26E-01  0.17E-03  0.95E+00
             19      0.24E-02  0.26E-01  0.17E-03  0.95E+00
             20      0.24E-02  0.26E-01  0.17E-03  0.95E+00

     Power:   454.42    


                         Increment number  22
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.26E-02  0.56E-01  0.16E-03  0.95E+00
              2      0.26E-02  0.28E-01  0.18E-03  0.95E+00
              3      0.26E-02  0.28E-01  0.17E-03  0.95E+00
              4      0.26E-02  0.28E-01  0.17E-03  0.95E+00
              5      0.26E-02  0.28E-01  0.17E-03  0.95E+00
              6      0.26E-02  0.28E-01  0.17E-03  0.95E+00
              7      0.26E-02  0.28E-01  0.17E-03  0.95E+00
              8      0.26E-02  0.28E-01  0.17E-03  0.95E+00
              9      0.26E-02  0.28E-01  0.17E-03  0.95E+00
             10      0.26E-02  0.28E-01  0.17E-03  0.95E+00
             11      0.26E-02  0.28E-01  0.17E-03  0.95E+00
             12      0.26E-02  0.27E-01  0.17E-03  0.95E+00
             13      0.26E-02  0.27E-01  0.17E-03  0.95E+00
             14      0.26E-02  0.27E-01  0.17E-03  0.95E+00
             15      0.26E-02  0.27E-01  0.17E-03  0.95E+00
             16      0.25E-02  0.27E-01  0.17E-03  0.95E+00
             17      0.25E-02  0.27E-01  0.17E-03  0.95E+00
             18      0.25E-02  0.27E-01  0.16E-03  0.95E+00
             19      0.25E-02  0.27E-01  0.17E-03  0.95E+00
             20      0.25E-02  0.27E-01  0.16E-03  0.95E+00

     Power:   476.18    


                         Increment number  23
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.28E-02  0.70E-01  0.16E-03  0.95E+00
              2      0.28E-02  0.30E-01  0.17E-03  0.95E+00
              3      0.27E-02  0.29E-01  0.17E-03  0.95E+00
              4      0.27E-02  0.29E-01  0.16E-03  0.95E+00
              5      0.27E-02  0.29E-01  0.16E-03  0.95E+00
              6      0.27E-02  0.29E-01  0.16E-03  0.95E+00
              7      0.27E-02  0.29E-01  0.16E-03  0.95E+00
              8      0.27E-02  0.29E-01  0.16E-03  0.95E+00
              9      0.27E-02  0.29E-01  0.16E-03  0.95E+00
             10      0.27E-02  0.29E-01  0.16E-03  0.95E+00
             11      0.27E-02  0.29E-01  0.16E-03  0.95E+00
             12      0.27E-02  0.29E-01  0.16E-03  0.95E+00
             13      0.27E-02  0.29E-01  0.16E-03  0.95E+00
             14      0.27E-02  0.29E-01  0.16E-03  0.95E+00
             15      0.27E-02  0.29E-01  0.16E-03  0.95E+00
             16      0.27E-02  0.28E-01  0.16E-03  0.95E+00
             17      0.27E-02  0.28E-01  0.16E-03  0.95E+00
             18      0.27E-02  0.28E-01  0.16E-03  0.95E+00
             19      0.27E-02  0.28E-01  0.16E-03  0.95E+00
             20      0.27E-02  0.28E-01  0.16E-03  0.95E+00

     Power:   497.93    


                         Increment number  24
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.29E-02  0.68E-01  0.15E-03  0.94E+00
              2      0.29E-02  0.31E-01  0.16E-03  0.94E+00
              3      0.29E-02  0.31E-01  0.16E-03  0.95E+00
              4      0.29E-02  0.31E-01  0.16E-03  0.95E+00
              5      0.29E-02  0.31E-01  0.16E-03  0.95E+00
              6      0.29E-02  0.31E-01  0.16E-03  0.95E+00
              7      0.29E-02  0.30E-01  0.16E-03  0.95E+00
              8      0.29E-02  0.30E-01  0.15E-03  0.95E+00
              9      0.29E-02  0.30E-01  0.15E-03  0.95E+00
             10      0.29E-02  0.30E-01  0.15E-03  0.95E+00
             11      0.29E-02  0.30E-01  0.15E-03  0.95E+00
             12      0.29E-02  0.30E-01  0.15E-03  0.95E+00
             13      0.29E-02  0.30E-01  0.15E-03  0.95E+00
             14      0.29E-02  0.30E-01  0.15E-03  0.95E+00
             15      0.29E-02  0.30E-01  0.15E-03  0.95E+00
             16      0.29E-02  0.30E-01  0.15E-03  0.95E+00
             17      0.29E-02  0.30E-01  0.15E-03  0.95E+00
             18      0.28E-02  0.30E-01  0.15E-03  0.95E+00
             19      0.28E-02  0.30E-01  0.15E-03  0.95E+00
             20      0.28E-02  0.30E-01  0.15E-03  0.95E+00

     Power:   519.66    


                         Increment number  25
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.31E-02  0.55E-01  0.14E-03  0.94E+00
              2      0.31E-02  0.32E-01  0.16E-03  0.94E+00
              3      0.31E-02  0.32E-01  0.15E-03  0.94E+00
              4      0.31E-02  0.32E-01  0.15E-03  0.94E+00
              5      0.31E-02  0.32E-01  0.15E-03  0.94E+00
              6      0.31E-02  0.32E-01  0.15E-03  0.94E+00
              7      0.31E-02  0.32E-01  0.15E-03  0.94E+00
              8      0.31E-02  0.32E-01  0.15E-03  0.94E+00
              9      0.30E-02  0.32E-01  0.15E-03  0.94E+00
             10      0.30E-02  0.32E-01  0.15E-03  0.94E+00
             11      0.30E-02  0.32E-01  0.15E-03  0.94E+00
             12      0.30E-02  0.31E-01  0.14E-03  0.94E+00
             13      0.30E-02  0.31E-01  0.14E-03  0.94E+00
             14      0.30E-02  0.31E-01  0.14E-03  0.94E+00
             15      0.30E-02  0.31E-01  0.14E-03  0.94E+00
             16      0.30E-02  0.31E-01  0.14E-03  0.94E+00
             17      0.30E-02  0.31E-01  0.14E-03  0.94E+00
             18      0.30E-02  0.31E-01  0.14E-03  0.94E+00
             19      0.30E-02  0.31E-01  0.14E-03  0.94E+00
             20      0.30E-02  0.31E-01  0.14E-03  0.94E+00

     Power:   541.38    


                         Increment number  26
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.32E-02  0.50E-01  0.14E-03  0.94E+00
              2      0.32E-02  0.33E-01  0.15E-03  0.94E+00
              3      0.32E-02  0.33E-01  0.14E-03  0.94E+00
              4      0.32E-02  0.33E-01  0.14E-03  0.94E+00
              5      0.32E-02  0.33E-01  0.14E-03  0.94E+00
              6      0.32E-02  0.33E-01  0.14E-03  0.94E+00
              7      0.32E-02  0.33E-01  0.14E-03  0.94E+00
              8      0.32E-02  0.33E-01  0.14E-03  0.94E+00
              9      0.32E-02  0.33E-01  0.14E-03  0.94E+00
             10      0.32E-02  0.33E-01  0.14E-03  0.94E+00
             11      0.32E-02  0.33E-01  0.14E-03  0.94E+00
             12      0.32E-02  0.33E-01  0.14E-03  0.94E+00
             13      0.32E-02  0.33E-01  0.14E-03  0.94E+00
             14      0.32E-02  0.32E-01  0.14E-03  0.94E+00
             15      0.32E-02  0.32E-01  0.14E-03  0.94E+00
             16      0.32E-02  0.32E-01  0.14E-03  0.94E+00
             17      0.32E-02  0.32E-01  0.14E-03  0.94E+00
             18      0.32E-02  0.32E-01  0.13E-03  0.94E+00
             19      0.32E-02  0.32E-01  0.13E-03  0.94E+00
             20      0.31E-02  0.32E-01  0.13E-03  0.94E+00

     Power:   563.09    


                         Increment number  27
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.33E-02  0.47E-01  0.13E-03  0.94E+00
              2      0.33E-02  0.34E-01  0.14E-03  0.94E+00
              3      0.33E-02  0.34E-01  0.13E-03  0.94E+00
              4      0.33E-02  0.34E-01  0.13E-03  0.94E+00
              5      0.33E-02  0.34E-01  0.13E-03  0.94E+00
              6      0.33E-02  0.34E-01  0.13E-03  0.94E+00
              7      0.33E-02  0.34E-01  0.13E-03  0.94E+00
              8      0.33E-02  0.33E-01  0.13E-03  0.94E+00
              9      0.33E-02  0.33E-01  0.13E-03  0.94E+00
             10      0.33E-02  0.33E-01  0.13E-03  0.94E+00
             11      0.33E-02  0.33E-01  0.13E-03  0.94E+00
             12      0.33E-02  0.33E-01  0.13E-03  0.94E+00
             13      0.33E-02  0.33E-01  0.13E-03  0.94E+00
             14      0.33E-02  0.33E-01  0.13E-03  0.94E+00
             15      0.33E-02  0.33E-01  0.13E-03  0.94E+00
             16      0.33E-02  0.33E-01  0.13E-03  0.94E+00
             17      0.33E-02  0.33E-01  0.13E-03  0.94E+00
             18      0.33E-02  0.33E-01  0.13E-03  0.94E+00
             19      0.33E-02  0.33E-01  0.13E-03  0.94E+00
             20      0.33E-02  0.33E-01  0.13E-03  0.94E+00

     Power:   584.78    


                         Increment number  28
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.34E-02  0.53E-01  0.12E-03  0.94E+00
              2      0.34E-02  0.34E-01  0.13E-03  0.94E+00
              3      0.34E-02  0.34E-01  0.13E-03  0.94E+00
              4      0.34E-02  0.34E-01  0.13E-03  0.94E+00
              5      0.34E-02  0.34E-01  0.13E-03  0.94E+00
              6      0.34E-02  0.34E-01  0.12E-03  0.94E+00
              7      0.34E-02  0.34E-01  0.12E-03  0.94E+00
              8      0.34E-02  0.34E-01  0.12E-03  0.94E+00
              9      0.34E-02  0.34E-01  0.12E-03  0.94E+00
             10      0.34E-02  0.34E-01  0.12E-03  0.94E+00
             11      0.34E-02  0.33E-01  0.12E-03  0.94E+00
             12      0.34E-02  0.33E-01  0.12E-03  0.94E+00
             13      0.34E-02  0.33E-01  0.12E-03  0.94E+00
             14      0.34E-02  0.33E-01  0.12E-03  0.94E+00
             15      0.33E-02  0.33E-01  0.12E-03  0.94E+00
             16      0.33E-02  0.33E-01  0.12E-03  0.94E+00
             17      0.33E-02  0.33E-01  0.12E-03  0.94E+00
             18      0.33E-02  0.33E-01  0.12E-03  0.94E+00
             19      0.33E-02  0.33E-01  0.12E-03  0.94E+00
             20      0.33E-02  0.33E-01  0.12E-03  0.94E+00

     Power:   606.47    


                         Increment number  29
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.34E-02  0.11E+00  0.12E-03  0.94E+00
              2      0.34E-02  0.34E-01  0.13E-03  0.94E+00
              3      0.34E-02  0.34E-01  0.12E-03  0.94E+00
              4      0.34E-02  0.34E-01  0.12E-03  0.94E+00
              5      0.34E-02  0.34E-01  0.12E-03  0.94E+00
              6      0.34E-02  0.34E-01  0.12E-03  0.94E+00
              7      0.34E-02  0.33E-01  0.12E-03  0.94E+00
              8      0.34E-02  0.33E-01  0.12E-03  0.94E+00
              9      0.34E-02  0.33E-01  0.12E-03  0.94E+00
             10      0.34E-02  0.33E-01  0.12E-03  0.94E+00
             11      0.34E-02  0.33E-01  0.12E-03  0.94E+00
             12      0.34E-02  0.33E-01  0.12E-03  0.94E+00
             13      0.34E-02  0.33E-01  0.12E-03  0.94E+00
             14      0.34E-02  0.33E-01  0.12E-03  0.94E+00
             15      0.34E-02  0.33E-01  0.12E-03  0.94E+00
             16      0.34E-02  0.33E-01  0.12E-03  0.94E+00
             17      0.34E-02  0.33E-01  0.12E-03  0.94E+00
             18      0.34E-02  0.33E-01  0.12E-03  0.94E+00
             19      0.34E-02  0.33E-01  0.11E-03  0.94E+00
             20      0.34E-02  0.33E-01  0.11E-03  0.94E+00

     Power:   628.16    


                         Increment number  30
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.35E-02  0.24E+00  0.12E-03  0.93E+00
              2      0.35E-02  0.36E-01  0.15E-03  0.94E+00
              3      0.34E-02  0.33E-01  0.12E-03  0.94E+00
              4      0.34E-02  0.33E-01  0.12E-03  0.94E+00
              5      0.34E-02  0.33E-01  0.11E-03  0.94E+00
              6      0.34E-02  0.33E-01  0.11E-03  0.94E+00
              7      0.34E-02  0.33E-01  0.11E-03  0.94E+00
              8      0.34E-02  0.33E-01  0.11E-03  0.94E+00
              9      0.34E-02  0.33E-01  0.11E-03  0.94E+00
             10      0.34E-02  0.33E-01  0.11E-03  0.94E+00
             11      0.34E-02  0.33E-01  0.11E-03  0.94E+00
             12      0.34E-02  0.33E-01  0.11E-03  0.94E+00
             13      0.34E-02  0.33E-01  0.11E-03  0.94E+00
             14      0.34E-02  0.33E-01  0.11E-03  0.94E+00
             15      0.34E-02  0.33E-01  0.11E-03  0.94E+00
             16      0.34E-02  0.33E-01  0.11E-03  0.94E+00
             17      0.34E-02  0.32E-01  0.11E-03  0.94E+00
             18      0.34E-02  0.32E-01  0.11E-03  0.94E+00
             19      0.34E-02  0.32E-01  0.11E-03  0.94E+00
             20      0.34E-02  0.32E-01  0.11E-03  0.94E+00

     Power:   649.81    


                         Increment number  31
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.36E-02  0.41E+00  0.13E-03  0.93E+00
              2      0.35E-02  0.42E-01  0.21E-03  0.93E+00
              3      0.35E-02  0.33E-01  0.13E-03  0.93E+00
              4      0.35E-02  0.33E-01  0.12E-03  0.94E+00
              5      0.34E-02  0.33E-01  0.11E-03  0.94E+00
              6      0.34E-02  0.33E-01  0.11E-03  0.94E+00
              7      0.34E-02  0.32E-01  0.11E-03  0.94E+00
              8      0.34E-02  0.32E-01  0.11E-03  0.94E+00
              9      0.34E-02  0.32E-01  0.11E-03  0.94E+00
             10      0.34E-02  0.32E-01  0.11E-03  0.94E+00
             11      0.34E-02  0.32E-01  0.11E-03  0.94E+00
             12      0.34E-02  0.32E-01  0.11E-03  0.94E+00
             13      0.34E-02  0.32E-01  0.11E-03  0.94E+00
             14      0.34E-02  0.32E-01  0.11E-03  0.94E+00
             15      0.34E-02  0.32E-01  0.11E-03  0.94E+00
             16      0.34E-02  0.32E-01  0.11E-03  0.94E+00
             17      0.34E-02  0.32E-01  0.11E-03  0.94E+00
             18      0.34E-02  0.32E-01  0.11E-03  0.94E+00
             19      0.33E-02  0.32E-01  0.11E-03  0.94E+00
             20      0.33E-02  0.32E-01  0.11E-03  0.94E+00

     Power:   671.37    


                         Increment number  32
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.41E-02  0.64E+00  0.15E-03  0.92E+00
              2      0.38E-02  0.57E-01  0.31E-03  0.93E+00
              3      0.37E-02  0.33E-01  0.15E-03  0.93E+00
              4      0.36E-02  0.33E-01  0.13E-03  0.93E+00
              5      0.36E-02  0.32E-01  0.12E-03  0.93E+00
              6      0.35E-02  0.32E-01  0.11E-03  0.93E+00
              7      0.35E-02  0.32E-01  0.11E-03  0.93E+00
              8      0.35E-02  0.32E-01  0.11E-03  0.94E+00
              9      0.35E-02  0.32E-01  0.11E-03  0.94E+00
             10      0.34E-02  0.32E-01  0.11E-03  0.94E+00
             11      0.34E-02  0.32E-01  0.11E-03  0.94E+00
             12      0.34E-02  0.32E-01  0.11E-03  0.94E+00
             13      0.34E-02  0.32E-01  0.11E-03  0.94E+00
             14      0.34E-02  0.32E-01  0.11E-03  0.94E+00
             15      0.34E-02  0.32E-01  0.11E-03  0.94E+00
             16      0.34E-02  0.32E-01  0.11E-03  0.94E+00
             17      0.34E-02  0.32E-01  0.10E-03  0.94E+00
             18      0.34E-02  0.32E-01  0.10E-03  0.94E+00
             19      0.34E-02  0.31E-01  0.10E-03  0.94E+00
             20      0.34E-02  0.31E-01  0.10E-03  0.94E+00

     Power:   692.69    


                         Increment number  33
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.51E-02  0.88E+00  0.19E-03  0.91E+00
              2      0.45E-02  0.87E-01  0.42E-03  0.92E+00
              3      0.43E-02  0.35E-01  0.20E-03  0.92E+00
              4      0.41E-02  0.34E-01  0.15E-03  0.92E+00
              5      0.40E-02  0.34E-01  0.13E-03  0.93E+00
              6      0.39E-02  0.34E-01  0.12E-03  0.93E+00
              7      0.38E-02  0.33E-01  0.12E-03  0.93E+00
              8      0.38E-02  0.33E-01  0.12E-03  0.93E+00
              9      0.37E-02  0.33E-01  0.11E-03  0.93E+00
             10      0.37E-02  0.33E-01  0.11E-03  0.93E+00
             11      0.37E-02  0.33E-01  0.11E-03  0.93E+00
             12      0.36E-02  0.33E-01  0.11E-03  0.93E+00
             13      0.36E-02  0.33E-01  0.11E-03  0.93E+00
             14      0.36E-02  0.33E-01  0.11E-03  0.93E+00
             15      0.36E-02  0.33E-01  0.11E-03  0.93E+00
             16      0.36E-02  0.32E-01  0.11E-03  0.93E+00
             17      0.36E-02  0.32E-01  0.11E-03  0.93E+00
             18      0.36E-02  0.32E-01  0.11E-03  0.93E+00
             19      0.35E-02  0.32E-01  0.11E-03  0.93E+00
             20      0.35E-02  0.32E-01  0.11E-03  0.93E+00

     Power:   713.49    


                         Increment number  34
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.69E-02  0.11E+01  0.22E-03  0.88E+00
              2      0.60E-02  0.13E+00  0.42E-03  0.89E+00
              3      0.55E-02  0.42E-01  0.28E-03  0.90E+00
              4      0.52E-02  0.39E-01  0.19E-03  0.91E+00
              5      0.49E-02  0.38E-01  0.16E-03  0.91E+00
              6      0.47E-02  0.38E-01  0.14E-03  0.91E+00
              7      0.46E-02  0.37E-01  0.14E-03  0.92E+00
              8      0.45E-02  0.37E-01  0.13E-03  0.92E+00
              9      0.44E-02  0.37E-01  0.12E-03  0.92E+00
             10      0.44E-02  0.37E-01  0.12E-03  0.92E+00
             11      0.43E-02  0.37E-01  0.12E-03  0.92E+00
             12      0.43E-02  0.36E-01  0.12E-03  0.92E+00
             13      0.42E-02  0.36E-01  0.11E-03  0.92E+00
             14      0.42E-02  0.36E-01  0.11E-03  0.92E+00
             15      0.41E-02  0.36E-01  0.11E-03  0.92E+00
